author,year,covidence_id,sub_shock,sub_gender,sub_indication,subgroup_level,measure,measure_short,pool,measure_details,test_used,test_used_abbreviation,test_subscale,data_type,cat_measure,test_cutoff,symptom_category,cutoff_notes,clin_sig,mild,mild_plus,mod,mod_plus,sev,v_sev,pool_mod_plus,comparison_group_yesno,comparison_group_detail,comparison_group,study_timepoint,timepoint,timepoint2,time_broad_numerical,time_broad_units,time_descriptive,time_average_type,time_average,time_average_units,time_variance_type,time_variance,time_variance_range_type,time_variance_ll,time_variance_ul,range_units,time_2,time_group1,time_group1_N,time_group2,time_group2_N,time_average2,time_variance2,time_variance_ll2,time_variance_ul2,time_group3,time_group3_N,time_average3,time_variance3,time_variance_ll3,time_variance_ul3,categorical_notes,N_with_condition,N_without_condition,percentage_with_condition,N_total,N_tot_notes,average_type,average,variance_type,variance,range_type,range_ll,range_ul,icd2,icd1_details,icd2_details,N_total_icd2,average_type_icd2,average_icd2,variance_type_icd2,variance_icd2,variance_range_type_icd2,variance_range_ll_icd2,variance_range_ul_icd2,icd3,icd3_details,N_total_icd3,average_type_icd3,average_icd3,variance_type_icd3,variance_icd3,variance_range_type_icd3,variance_range_ll_icd3,variance_range_ul_icd3,icd4,icd4_details,N_total_icd4,average_type_icd4,average_icd4,variance_type_icd4,variance_icd4,variance_range_type_icd4,variance_range_ll_icd4,variance_range_ul_icd4,categorical_notes_comparison,N_with_condition_comparison,N_without_condition_comparison,percentage_with_condition_comparison,N_total_comparison,average_type_comparison,average_comparison,variance_type_comparison,variance_comparison,range_type_comparison,range_ll_comparison,range_ul_comparison,cohen_d_comparison,group1_cohensd_N,group2_cohensd_N,higherscore_cohensd,p_cohens_d_comparison
Habibović,2020,2255,,,,,anxiety,a,,,State-Trait Anxiety Inventory,STAI-S,state,cat,symptom,≥40,elevated anxiety,elevated levels of anxiety symptomatology,1,,,,,,,,,,,1,2,2,,,within 10 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habibović ,2013,2251,,,,,anxiety,a,,,State-Trait Anxiety Inventory,STAI-S,state,cat,symptom,>32,moderate+,combined 33-44 and 45-80 groups,,,,,1,,,,,,,1,2,2,,,within 10 days,,,,,,,,,,,,,,,,,,,,,,,,,,667,,,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habibović ,2013,2251,,,,,anxiety,a,,,State-Trait Anxiety Inventory,STAI-S,state,cat,symptom,20-32,low,anxiety in tertiles,,1,,,,,,,,,,1,2,2,,,within 10 days,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habibović ,2013,2251,,,,,anxiety,a,,,State-Trait Anxiety Inventory,STAI-S,state,cat,symptom,33-44,moderate,anxiety in tertiles,,,,1,,,,,,,,1,2,2,,,within 10 days,,,,,,,,,,,,,,,,,,,,,,,,,,359,,,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habibović ,2013,2251,,,,,anxiety,a,,,State-Trait Anxiety Inventory,STAI-S,state,cat,symptom,45-80,high,anxiety in tertiles,,,,,,1,,,,,,1,2,2,,,within 10 days,,,,,,,,,,,,,,,,,,,,,,,,,,308,,,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habibović,2012,2250,,,,,anxiety,a,,,State-Trait Anxiety Inventory,STAI-S,state,cat,symptom,>40,increased anxiety,increased anxiety,1,,,,,,,,,,,1,2,2,,,0-3 weeks postimplantation,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habibović,2012,2250,,,,,ptsd,p,,,Posttraumatic Stress Diagnostic Scale,PDS,,cat,diagnosis,positive score on all three criteria,,classified as having PTSD diagnosis,1,,,,,,,,,,,2,,,18,month,,,,,,,,,,,,,,,,,,,,,,,,,,,30,365,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habibović,2013,2055,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,d,,,,,,,,,,,,,yes,congestive heart failure,cardiac,1,2,2,,,up to 10 days post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,188,208,ICD,
Habibović,2013,2055,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,d,,,,,,,,,,,,,yes,congestive heart failure,cardiac,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,188,208,comparison,
Habibović,2013,2055,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,d,,,,,,,,,,,,,yes,congestive heart failure,cardiac,1,2,2,,,up to 10 days post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,188,208,comparison,
Habibović,2013,2055,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,d,,,,,,,,,,,,,yes,congestive heart failure,cardiac,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,188,208,comparison,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,possible clinical,psychiatric disorder (gives ref)/possible clinical levels,1,,,,,,,,,,,1,1,1,,,-1 to -3 days,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,possible clinical,psychiatric disorder (gives ref)/possible clinical levels,1,,,,,,,,,,,1,1,1,,,-1 to -3 days,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,possible clinical,psychiatric disorder (gives ref)/possible clinical levels,1,,,,,,,,,,,2,,,6,week,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,possible clinical,psychiatric disorder (gives ref)/possible clinical levels,1,,,,,,,,,,,2,,,6,week,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,possible clinical,psychiatric disorder (gives ref)/possible clinical levels,1,,,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,possible clinical,psychiatric disorder (gives ref)/possible clinical levels,1,,,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,possible clinical,psychiatric disorder (gives ref)/possible clinical levels,1,,,,,,,,,,,4,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,possible clinical,psychiatric disorder (gives ref)/possible clinical levels,1,,,,,,,,,,,4,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,borderline+,pooled 8-10 and 11-21 groups,,,1,,,,,,,,,1,1,1,,,-1 to -3 days,,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and 11-21 groups,12,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,borderline+,pooled 8-10 and 11-21 groups,,,1,,,,,,,,,1,1,1,,,-1 to -3 days,,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and 11-21 groups,35,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,borderline+,pooled 8-10 and 11-21 groups,,,1,,,,,,,,,2,,,6,week,,,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and 11-21 groups,14,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,borderline+,pooled 8-10 and 11-21 groups,,,1,,,,,,,,,2,,,6,week,,,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and 11-21 groups,26,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,borderline+,pooled 8-10 and 11-21 groups,,,1,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and 11-21 groups,11,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,borderline+,pooled 8-10 and 11-21 groups,,,1,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and 11-21 groups,23,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,borderline+,pooled 8-10 and 11-21 groups,,,1,,,,,,,,,4,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and 11-21 groups,4,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,borderline+,pooled 8-10 and 11-21 groups,,,1,,,,,,,,,4,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,pooled 8-10 and 11-21 groups,25,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,8-Oct,borderline,borderline psychiatric disorder,,1,,,,,,,,,,1,1,1,,,-1 to -3 days,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,8-Oct,borderline,borderline psychiatric disorder,,1,,,,,,,,,,1,1,1,,,-1 to -3 days,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,8-Oct,borderline,borderline psychiatric disorder,,1,,,,,,,,,,2,,,6,week,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,8-Oct,borderline,borderline psychiatric disorder,,1,,,,,,,,,,2,,,6,week,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,8-Oct,borderline,borderline psychiatric disorder,,1,,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,8-Oct,borderline,borderline psychiatric disorder,,1,,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,8-Oct,borderline,borderline psychiatric disorder,,1,,,,,,,,,,4,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,8-Oct,borderline,borderline psychiatric disorder,,1,,,,,,,,,,4,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,1,1,,,-1 to -3 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,mean,5.1,SD,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,1,1,1,,,-1 to -3 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,mean,8.24,SD,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,2,,,6,week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,mean,5.39,SD,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,2,,,6,week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,mean,7.05,SD,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,mean,4.81,SD,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,mean,7.37,SD,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,4,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,mean,4.89,SD,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hallas,2010,2041,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,4,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,mean,7,SD,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,2004,2037,,,,,anxiety,a,,,Profile of Mood States,POMS,,cont,,,,,,,,,,,,,,,,1,1,1,,,pre-ICD (hospital admission),,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,young ,mean,7.8,SD,5.1,,,,yes,young (<65),old (>65),29,mean,4.8,SD,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,2004,2037,,,,,depression,d,,,Profile of Mood States,POMS,,cont,,,,,,,,,,,,,,,,1,1,1,,,pre-ICD (hospital admission),,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,young ,mean,4.4,SD,4.7,,,,yes,young (<65),old (>65),29,mean,3.2,SD,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,2004,2037,,,,,anxiety,a,,,Profile of Mood States,POMS,,cont,,,,,,,,,,,,,,,,2,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,young ,mean,3.1,SD,2.2,,,,yes,young (<65),old (>65),29,mean,3.2,SD,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,2004,2037,,,,,depression,d,,,Profile of Mood States,POMS,,cont,,,,,,,,,,,,,,,,2,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,young ,mean,2.2,SD,2.6,,,,yes,young (<65),old (>65),29,mean,2.2,SD,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,2004,2037,,,,,anxiety,a,,,Profile of Mood States,POMS,,cont,,,,,,,,,,,,,,,,3,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,young ,mean,3.7,SD,4.5,,,,yes,young (<65),old (>65),29,mean,3.9,SD,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,2004,2037,,,,,depression,d,,,Profile of Mood States,POMS,,cont,,,,,,,,,,,,,,,,3,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,young ,mean,2.6,SD,3.8,,,,yes,young (<65),old (>65),29,mean,2.7,SD,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hammash,2019,2036,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,clinical,clinical symptoms,,,1,,,,,,,,,1,4,4,,,>1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hammash,2019,2036,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,clinical,clinical symptoms,,,1,,,,,,,,,1,4,4,,,>1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,depression,d,,,Beck Depression Inventory,BDI,,cat,symptom,>10,mild+,at least mildly depressed,,,1,,,,,,,,,1,4,4,,,mean 4.22 years (range 2-8years) + 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,depression,d,,,Beck Depression Inventory,BDI,,cat,symptom,>10,mild+,at least mildly depressed,,,1,,,,,,,,,2,4,4,,,mean 4.22 years (range 2-8years) + 2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Spielberger Trait Anxiety Inventory,TRAIT,trait anxiety,cat,symptom,>40,clinically symptomatic,clinically symptomatic,1,,,,,,,,,,,1,4,4,,,mean 4.22 years (range 2-8years) + 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Spielberger Trait Anxiety Inventory,TRAIT,trait anxiety,cat,symptom,>40,clinically symptomatic,clinically symptomatic,1,,,,,,,,,,,2,4,4,,,mean 4.22 years (range 2-8years) + 2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Anxiety Sensitivity Index,ASI,,cat,symptom,≥25,clinically anxious,clinically anxious,1,,,,,,,,,,,1,4,4,,,mean 4.22 years (range 2-8years) + 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Anxiety Sensitivity Index,ASI,,cat,symptom,≥25,clinically anxious,clinically anxious,1,,,,,,,,,,,2,4,4,,,mean 4.22 years (range 2-8years) + 2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Anxiety Sensitivity Index,ASI,,cat,symptom,>36,severe range,severe range similar to patients with panic disorder with or without agoraphobia,,,,,,,1,,,,,1,4,4,,,mean 4.22 years (range 2-8years) + 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Anxiety Sensitivity Index,ASI,,cat,symptom,>36,severe range,severe range similar to patients with panic disorder with or without agoraphobia,,,,,,,1,,,,,2,4,4,,,mean 4.22 years (range 2-8years) + 2 years,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,depression,d,,,Beck Depression Inventory,BDI,,cont,,,,,,,,,,,,,,,,1,4,4,,,mean 4.22 years (range 2-8years) + 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,mean,8.04,SD,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,depression,d,,,Beck Depression Inventory,BDI,,cont,,,,,,,,,,,,,,,,2,4,4,,,mean 4.22 years (range 2-8years) + 2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,mean,8.01,SD,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Spielberger Trait Anxiety Inventory,TRAIT,,cont,,,,,,,,,,,,,,,,1,4,4,,,mean 4.22 years (range 2-8years) + 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,mean,37.3,SD,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Spielberger Trait Anxiety Inventory,TRAIT,,cont,,,,,,,,,,,,,,,,2,4,4,,,mean 4.22 years (range 2-8years) + 2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,mean,34.38,SD,11.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Anxiety Sensitivity Index,ASI,,cont,,,,,,,,,,,,,,,,1,4,4,,,mean 4.22 years (range 2-8years) + 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,mean,14.91,SD,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hegel,1997,1993,,,,,anxiety,a,,,Anxiety Sensitivity Index,ASI,,cont,,,,,,,,,,,,,,,,2,4,4,,,mean 4.22 years (range 2-8years) + 2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,mean,13.52,SD,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbst,1999,1978,,,,,depression,d,,short form of SCL-90-R,Brief Symptom Inventory,BSI,depression,cont,,,,,,,,,,,,,yes,cardiac patients who had not experienced a major coronary event or undergone coronary surgery,cardiac,1,,,,,,mean,31.2,month,SD,16.8,,,,,,,,,,,,,,,,,,,,,,,,24,,mean,0.6,SD,0.88,,,,yes,ICD only,ICD+Drug,25,mean,0.6,SD,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,mean,0.37,SD,0.63,,,,,,,,
Herbst,1999,1978,,,,,anxiety,a,,short form of SCL-90-R,Brief Symptom Inventory,BSI,anxiety,cont,,,,,,,,,,,,,yes,cardiac patients who had not experienced a major coronary event or undergone coronary surgery,cardiac,1,,,,,,mean,31.2,month,SD,16.8,,,,,,,,,,,,,,,,,,,,,,,,24,,mean,0.53,SD,0.64,,,,yes,ICD only,ICD+Drug,25,mean,0.56,SD,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,mean,0.33,SD,0.37,,,,,,,,
Herbst,1999,1978,,,,,phobic anxiety,a,,short form of SCL-90-R,Brief Symptom Inventory,BSI,phobic anxiety,cont,,,,,,,,,,,,,yes,cardiac patients who had not experienced a major coronary event or undergone coronary surgery,cardiac,1,,,,,,mean,31.2,month,SD,16.8,,,,,,,,,,,,,,,,,,,,,,,,24,,mean,0.2,SD,0.22,,,,yes,ICD only,ICD+Drug,25,mean,0.37,SD,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,mean,0.14,SD,0.26,,,,,,,,
